,image_id,given_label,guess_label,is_noisy,max_prob
2951,1510845223.jpg,4,0,True,0.5850399732589722
2952,1511652981.jpg,3,3,False,0.9802336096763611
2953,1511926966.jpg,3,3,False,0.9784764647483826
2954,1512058858.jpg,3,3,False,0.9811062812805176
2955,1512080920.jpg,3,3,False,0.9608176946640015
2956,1512235475.jpg,3,3,False,0.9805653095245361
2957,1512261290.jpg,3,2,True,0.8156325221061707
2958,1512330258.jpg,3,3,False,0.986869215965271
2959,1512350296.jpg,3,3,False,0.9886717200279236
2960,1513008307.jpg,1,1,False,0.9933008551597595
2961,1513368385.jpg,3,3,False,0.9852162599563599
2962,1513503205.jpg,2,2,False,0.7673053741455078
2963,1513713325.jpg,3,3,False,0.9834322333335876
2964,1513772475.jpg,2,2,False,0.9818219542503357
2965,1513807497.jpg,3,3,False,0.5753884315490723
2966,1514088810.jpg,2,2,False,0.996778666973114
2967,1514150347.jpg,3,3,False,0.5154602527618408
2968,1514204503.jpg,1,1,False,0.8742255568504333
2969,1514398511.jpg,3,3,False,0.9790976047515869
2970,1514588016.jpg,1,1,False,0.9980441331863403
2971,1514776700.jpg,3,3,False,0.9967612624168396
2972,1515163743.jpg,3,3,False,0.9941916465759277
2973,1515442461.jpg,3,3,False,0.9737054109573364
2974,1515534361.jpg,2,2,False,0.9947652816772461
2975,1515903038.jpg,1,1,False,0.9837361574172974
2976,1515921207.jpg,4,4,False,0.3915674388408661
2977,1516455512.jpg,1,1,False,0.880905270576477
2978,1516892212.jpg,3,3,False,0.9690110683441162
2979,1516982275.jpg,3,3,False,0.9910176992416382
2980,1517270084.jpg,3,3,False,0.9869412183761597
2981,1517277933.jpg,3,3,False,0.9809713363647461
2982,1517337771.jpg,2,2,False,0.5069435834884644
2983,1517468243.jpg,1,1,False,0.9184588193893433
2984,1517540243.jpg,3,3,False,0.9278645515441895
2985,15175683.jpg,3,3,False,0.9697911143302917
2986,15177566.jpg,3,3,False,0.9873775839805603
2987,151796855.jpg,3,3,False,0.9935379028320312
2988,151804791.jpg,2,2,False,0.9957363605499268
2989,1518131755.jpg,3,3,False,0.949015736579895
2990,1518295866.jpg,4,4,False,0.965591311454773
2991,1518316480.jpg,2,2,False,0.9778491258621216
2992,1518625003.jpg,3,3,False,0.9716843366622925
2993,1518858149.jpg,1,1,False,0.8907510638237
2994,151894628.jpg,3,3,False,0.9828689098358154
2995,1518949710.jpg,1,4,True,0.9733437895774841
2996,1519283117.jpg,4,4,False,0.92629474401474
2997,1519337929.jpg,0,0,False,0.36276859045028687
2998,1519343513.jpg,3,3,False,0.983989953994751
2999,1519424592.jpg,2,2,False,0.9957356452941895
3000,1519602849.jpg,3,3,False,0.984328031539917
3001,1519657958.jpg,2,2,False,0.9987939596176147
3002,15196864.jpg,3,3,False,0.6127382516860962
3003,1520150172.jpg,3,3,False,0.873917281627655
3004,1520590067.jpg,3,3,False,0.986756443977356
3005,1520664922.jpg,4,0,True,0.9577090740203857
3006,1520672258.jpg,4,4,False,0.9607710242271423
3007,1521518831.jpg,3,3,False,0.6172236800193787
3008,1521565564.jpg,3,3,False,0.9874124526977539
3009,1521850100.jpg,0,0,False,0.8612608313560486
3010,1522024247.jpg,3,3,False,0.980361819267273
3011,1522135424.jpg,3,3,False,0.7507401704788208
3012,1522208575.jpg,1,1,False,0.9261114597320557
3013,1522449555.jpg,0,0,False,0.7188634872436523
3014,1522892159.jpg,3,3,False,0.9131360054016113
3015,1523038784.jpg,0,0,False,0.4777482748031616
3016,1523432847.jpg,2,2,False,0.9595059156417847
3017,1523602715.jpg,3,3,False,0.9833995699882507
3018,1523640184.jpg,2,3,True,0.941950261592865
3019,1523865421.jpg,3,3,False,0.6412977576255798
3020,1524143324.jpg,3,1,True,0.9674350023269653
3021,1524159108.jpg,3,3,False,0.9847144484519958
3022,1524177006.jpg,3,3,False,0.982890784740448
3023,1524278014.jpg,4,4,False,0.6967285871505737
3024,1524451384.jpg,4,4,False,0.983279824256897
3025,1524470833.jpg,4,4,False,0.5576125383377075
3026,1524527135.jpg,3,3,False,0.9950337409973145
3027,1524561947.jpg,3,3,False,0.974216639995575
3028,1524705787.jpg,3,3,False,0.9820820689201355
3029,1524851298.jpg,3,3,False,0.9914975166320801
3030,1524989475.jpg,1,1,False,0.6013719439506531
3031,1525088638.jpg,3,3,False,0.9680079221725464
3032,1525297234.jpg,2,2,False,0.9925390481948853
3033,152558595.jpg,3,3,False,0.9862152338027954
3034,1525663676.jpg,3,3,False,0.9796673655509949
3035,1525852725.jpg,3,3,False,0.9831335544586182
3036,152599670.jpg,4,4,False,0.9753367304801941
3037,1526090875.jpg,4,4,False,0.4767071604728699
3038,1526199104.jpg,3,3,False,0.9792050123214722
3039,1526220652.jpg,3,3,False,0.9559559226036072
3040,1526798053.jpg,3,3,False,0.7971078157424927
3041,1526938868.jpg,3,3,False,0.9854966402053833
3042,1527122136.jpg,3,3,False,0.9904317259788513
3043,1527129815.jpg,3,3,False,0.9886755347251892
3044,1527255990.jpg,2,0,True,0.8803837299346924
3045,1527268117.jpg,3,3,False,0.980575680732727
3046,1527271851.jpg,3,3,False,0.9861743450164795
3047,1527414929.jpg,3,3,False,0.9438189268112183
3048,1527502181.jpg,3,3,False,0.9803427457809448
3049,1527543891.jpg,3,3,False,0.9877356886863708
3050,1527846790.jpg,3,3,False,0.9791688323020935
3051,1527880193.jpg,3,3,False,0.983867347240448
3052,1528254413.jpg,4,4,False,0.925869882106781
3053,1528313299.jpg,3,3,False,0.9796363115310669
3054,1528321401.jpg,2,2,False,0.9976483583450317
3055,1528657939.jpg,4,4,False,0.9715366363525391
3056,1529139689.jpg,3,3,False,0.9583826065063477
3057,1529177483.jpg,3,3,False,0.9886956214904785
3058,1529293180.jpg,0,4,True,0.9159315824508667
3059,1529371079.jpg,2,2,False,0.9873217344284058
3060,1529906734.jpg,3,3,False,0.9606654047966003
3061,1530010093.jpg,2,3,True,0.9811010360717773
3062,1530287457.jpg,3,3,False,0.9917161464691162
3063,1530647390.jpg,3,3,False,0.9942514300346375
3064,1530992994.jpg,3,3,False,0.8869976997375488
3065,1531006450.jpg,3,3,False,0.987369954586029
3066,1531293670.jpg,3,3,False,0.9569456577301025
3067,1531421103.jpg,3,3,False,0.9926814436912537
3068,1531777334.jpg,3,3,False,0.9837479591369629
3069,153193578.jpg,3,3,False,0.9797134399414062
3070,1532453866.jpg,3,3,False,0.9890129566192627
3071,1532462284.jpg,4,4,False,0.6885761022567749
3072,1532615848.jpg,4,4,False,0.5585300326347351
3073,1532691436.jpg,1,4,True,0.9494390487670898
3074,1532725356.jpg,4,3,True,0.9367611408233643
3075,1533023765.jpg,3,3,False,0.9892961382865906
3076,1533141306.jpg,3,3,False,0.9905412197113037
3077,1533215166.jpg,4,3,True,0.9386609792709351
3078,1533790946.jpg,1,1,False,0.9818980693817139
3079,1533935132.jpg,3,3,False,0.989886462688446
3080,1533978148.jpg,4,4,False,0.8259279727935791
3081,1534401639.jpg,3,3,False,0.3135189414024353
3082,1534499442.jpg,3,3,False,0.8865022659301758
3083,1534825646.jpg,3,3,False,0.9945508241653442
3084,1534971214.jpg,1,1,False,0.9976550936698914
3085,1535057791.jpg,0,0,False,0.805494487285614
3086,1535102624.jpg,3,3,False,0.937570333480835
3087,153519337.jpg,3,3,False,0.995112419128418
3088,1535253333.jpg,3,3,False,0.9662965536117554
3089,1535573498.jpg,3,3,False,0.6556444764137268
3090,1535644192.jpg,3,3,False,0.9898127913475037
3091,1535887769.jpg,3,3,False,0.989493727684021
3092,1536243516.jpg,3,3,False,0.3446704149246216
3093,1536479398.jpg,2,2,False,0.9904281497001648
3094,1536703688.jpg,2,2,False,0.8723419904708862
3095,1536737469.jpg,0,0,False,0.906068742275238
3096,1536785739.jpg,3,3,False,0.9780867099761963
3097,1536954784.jpg,3,3,False,0.9712817668914795
3098,1537091339.jpg,3,3,False,0.9705321788787842
3099,1537095856.jpg,2,2,False,0.9669129252433777
3100,153749509.jpg,0,0,False,0.9962624907493591
3101,1537596204.jpg,3,3,False,0.9525295495986938
3102,1537830611.jpg,3,3,False,0.9883559942245483
3103,1538341303.jpg,3,3,False,0.9633793234825134
3104,15383908.jpg,4,4,False,0.9836677312850952
3105,1538926850.jpg,2,2,False,0.6808375120162964
3106,1539291518.jpg,3,3,False,0.9905728101730347
3107,1539485289.jpg,3,3,False,0.9937442541122437
3108,1539509654.jpg,3,3,False,0.9751874208450317
3109,1539533561.jpg,0,0,False,0.9971055388450623
3110,1539561036.jpg,3,3,False,0.9751995801925659
3111,1539638666.jpg,3,3,False,0.982703447341919
3112,1539758625.jpg,4,4,False,0.4908571243286133
3113,1539873023.jpg,1,1,False,0.9368442893028259
3114,1539957701.jpg,2,2,False,0.9274719953536987
3115,1540224054.jpg,3,3,False,0.9856988787651062
3116,1540424279.jpg,3,3,False,0.9799655675888062
3117,154044716.jpg,3,3,False,0.9597684741020203
3118,1540564326.jpg,4,4,False,0.7737404108047485
3119,1540668864.jpg,0,0,False,0.6187816858291626
3120,1540809571.jpg,3,3,False,0.9746631383895874
3121,1541021369.jpg,2,2,False,0.9952335357666016
3122,1541217230.jpg,3,3,False,0.891905665397644
3123,1541714876.jpg,3,3,False,0.9884602427482605
3124,1541808301.jpg,3,3,False,0.48803746700286865
3125,1541855978.jpg,3,3,False,0.9596680998802185
3126,1541989559.jpg,0,0,False,0.9953856468200684
3127,1542134810.jpg,3,3,False,0.9787656664848328
3128,1542373427.jpg,3,3,False,0.9140912890434265
3129,1542437080.jpg,4,4,False,0.6698685884475708
3130,1542540755.jpg,2,2,False,0.7423462867736816
3131,1542749471.jpg,0,0,False,0.7480177283287048
3132,1543116157.jpg,3,3,False,0.9895980358123779
3133,1543608329.jpg,4,3,True,0.9747573137283325
3134,1543649643.jpg,3,3,False,0.3662329316139221
3135,1543816901.jpg,3,3,False,0.8442975878715515
3136,1543963201.jpg,1,1,False,0.9522473812103271
3137,1544151022.jpg,3,3,False,0.9551904201507568
3138,1544234863.jpg,3,3,False,0.9813622236251831
3139,1544883510.jpg,4,4,False,0.5460875630378723
3140,1544902048.jpg,3,3,False,0.9846941828727722
3141,1544907945.jpg,3,3,False,0.9791306853294373
3142,1544970860.jpg,3,3,False,0.9507214426994324
3143,1545303518.jpg,2,2,False,0.9966109991073608
3144,1545341197.jpg,2,2,False,0.9039090871810913
3145,1545680937.jpg,0,0,False,0.946163535118103
3146,1545947455.jpg,4,0,True,0.5330013036727905
3147,1546196527.jpg,2,2,False,0.9728246927261353
3148,1546327539.jpg,3,4,True,0.950684666633606
3149,1546329958.jpg,1,1,False,0.9947452545166016
3150,1546491246.jpg,3,3,False,0.9729844927787781
3151,1546547491.jpg,3,3,False,0.9570104479789734
3152,1546870332.jpg,0,0,False,0.5903080701828003
3153,1546993885.jpg,4,4,False,0.9770277738571167
3154,154748556.jpg,3,3,False,0.9805620908737183
3155,1547490615.jpg,3,3,False,0.9796651601791382
3156,1547777020.jpg,3,3,False,0.9697794318199158
3157,1548016093.jpg,3,3,False,0.9738664627075195
3158,1548022492.jpg,3,2,True,0.8095476627349854
3159,154831470.jpg,3,3,False,0.9909069538116455
3160,1548476712.jpg,3,3,False,0.9092082977294922
3161,1548688374.jpg,3,3,False,0.9849650859832764
3162,1548736295.jpg,3,3,False,0.9814016222953796
3163,1548737249.jpg,3,3,False,0.9787143468856812
3164,1548749021.jpg,2,2,False,0.9956188201904297
3165,1549044290.jpg,4,2,True,0.9874457716941833
3166,1549076418.jpg,3,3,False,0.9750782251358032
3167,1549198414.jpg,3,3,False,0.7099816203117371
3168,1549275495.jpg,4,4,False,0.3732146620750427
3169,155007305.jpg,2,4,True,0.6815497875213623
3170,1550131198.jpg,1,1,False,0.6819161772727966
3171,1550172389.jpg,3,3,False,0.9450415372848511
3172,1550184448.jpg,3,3,False,0.9723949432373047
3173,1550490538.jpg,4,4,False,0.6610185503959656
3174,1550668897.jpg,3,3,False,0.9832565188407898
3175,1550678454.jpg,3,3,False,0.9855620265007019
3176,1551047052.jpg,4,4,False,0.506943941116333
3177,1551517348.jpg,0,0,False,0.9249924421310425
3178,1551557825.jpg,3,3,False,0.9906724691390991
3179,1551667070.jpg,3,3,False,0.9856303930282593
3180,1551832583.jpg,4,0,True,0.633531928062439
3181,155187882.jpg,3,3,False,0.9967514872550964
3182,1551899349.jpg,2,3,True,0.977300763130188
3183,1552281514.jpg,2,2,False,0.9727832674980164
3184,1552589492.jpg,3,3,False,0.9818680286407471
3185,1552927795.jpg,4,4,False,0.8830884695053101
3186,1552938679.jpg,1,4,True,0.7453460693359375
3187,1553303103.jpg,1,4,True,0.7860319018363953
3188,1553432639.jpg,0,0,False,0.9555875062942505
3189,1553434915.jpg,3,3,False,0.9871292114257812
3190,1553566454.jpg,4,4,False,0.7064124345779419
3191,1553584181.jpg,1,1,False,0.8974171876907349
3192,1553664273.jpg,3,3,False,0.9830030798912048
3193,1553800019.jpg,1,1,False,0.566087007522583
3194,1553852817.jpg,3,3,False,0.9806737899780273
3195,1553857773.jpg,2,4,True,0.6450310349464417
3196,1553995001.jpg,2,4,True,0.8193016052246094
3197,1554463892.jpg,3,3,False,0.9655689001083374
3198,1554533887.jpg,4,4,False,0.9591646194458008
3199,1554538364.jpg,3,3,False,0.6760921478271484
3200,1555288170.jpg,3,3,False,0.9768654704093933
3201,1555809175.jpg,3,3,False,0.9864262938499451
3202,1555851966.jpg,2,2,False,0.9729940295219421
3203,1556143749.jpg,3,3,False,0.971768856048584
3204,1556262944.jpg,0,0,False,0.9705018401145935
3205,1556372049.jpg,3,3,False,0.9882594347000122
3206,1556497496.jpg,3,3,False,0.9893619418144226
3207,1556505679.jpg,3,3,False,0.7573097944259644
3208,155660492.jpg,3,3,False,0.9814767837524414
3209,1556639322.jpg,2,4,True,0.7282075881958008
3210,1556779187.jpg,3,3,False,0.983177661895752
3211,1556792485.jpg,3,4,True,0.7270561456680298
3212,1556861739.jpg,3,3,False,0.9577962756156921
3213,1557398186.jpg,3,3,False,0.7376254796981812
3214,1557560086.jpg,3,3,False,0.9789508581161499
3215,1557580898.jpg,0,0,False,0.7865950465202332
3216,1557739195.jpg,3,3,False,0.9852586984634399
3217,155778794.jpg,0,0,False,0.9237837791442871
3218,1557930579.jpg,3,3,False,0.9817249774932861
3219,1558058751.jpg,3,3,False,0.983909010887146
3220,1558078775.jpg,3,3,False,0.9873241782188416
3221,1558103340.jpg,3,3,False,0.9796788096427917
3222,1558118745.jpg,3,3,False,0.6442601680755615
3223,1558263812.jpg,2,2,False,0.9814304113388062
3224,1558649503.jpg,3,3,False,0.9985567927360535
3225,155869794.jpg,3,3,False,0.987645149230957
3226,1558894441.jpg,1,1,False,0.3153301775455475
3227,1559182493.jpg,3,3,False,0.9914101362228394
3228,1559321663.jpg,2,2,False,0.8367435336112976
3229,155945117.jpg,2,2,False,0.9839997291564941
3230,1559511598.jpg,3,3,False,0.9510396718978882
3231,1559834943.jpg,3,3,False,0.9862434267997742
3232,1560029412.jpg,0,0,False,0.831157386302948
3233,1560284085.jpg,1,1,False,0.9700846076011658
3234,1560460552.jpg,2,2,False,0.8195977210998535
3235,156080014.jpg,1,1,False,0.4748731255531311
3236,1561140190.jpg,1,1,False,0.9942688345909119
3237,1561430411.jpg,0,4,True,0.9137229919433594
3238,1561525954.jpg,3,3,False,0.984702467918396
3239,1561953146.jpg,3,3,False,0.9857606887817383
3240,1561961236.jpg,2,2,False,0.9870650172233582
3241,1561998426.jpg,3,3,False,0.9055202007293701
3242,1562043567.jpg,4,0,True,0.7147171497344971
3243,156209433.jpg,1,1,False,0.9632877707481384
3244,1562342410.jpg,3,3,False,0.9488388895988464
3245,1562385019.jpg,3,3,False,0.9904589056968689
3246,1562573948.jpg,4,4,False,0.9726256132125854
3247,1562902743.jpg,3,3,False,0.8107384443283081
3248,1563376988.jpg,3,3,False,0.9881895780563354
3249,1563395006.jpg,2,2,False,0.9915941953659058
3250,1563449605.jpg,3,3,False,0.9909970760345459
3251,1563794954.jpg,0,0,False,0.6053571701049805
3252,1563897532.jpg,3,3,False,0.9924618601799011
3253,1564059407.jpg,3,3,False,0.9887747168540955
3254,1564066459.jpg,1,1,False,0.9119271636009216
3255,1564471090.jpg,3,3,False,0.9815427660942078
3256,1564583746.jpg,3,3,False,0.9866771101951599
3257,1564696319.jpg,3,3,False,0.980663001537323
3258,1564717497.jpg,3,3,False,0.9279035329818726
3259,1564779862.jpg,3,3,False,0.9740037322044373
3260,1565226481.jpg,3,3,False,0.984673261642456
3261,1565317712.jpg,3,3,False,0.977441668510437
3262,1567568809.jpg,1,1,False,0.994106650352478
3263,1567877420.jpg,4,4,False,0.9844128489494324
3264,1567964165.jpg,1,1,False,0.8638531565666199
3265,1568139691.jpg,3,3,False,0.9828389883041382
3266,1568245644.jpg,4,4,False,0.5293712615966797
3267,1568304787.jpg,3,3,False,0.9771393537521362
3268,1568466149.jpg,3,3,False,0.9784801006317139
3269,1568487290.jpg,3,3,False,0.9392604827880859
3270,156872931.jpg,3,3,False,0.9514453411102295
3271,1569164715.jpg,0,0,False,0.9972127676010132
3272,1569193809.jpg,3,3,False,0.9706351161003113
3273,1569295973.jpg,3,3,False,0.9436943531036377
3274,1569385189.jpg,3,3,False,0.9893251657485962
3275,1569692154.jpg,0,0,False,0.9639920592308044
3276,1569815719.jpg,3,3,False,0.9897446036338806
3277,1570036364.jpg,4,4,False,0.7189189791679382
3278,157014347.jpg,3,3,False,0.9860669374465942
3279,1570341270.jpg,1,1,False,0.9817289710044861
3280,1570477723.jpg,1,1,False,0.982444167137146
3281,1570642004.jpg,3,3,False,0.9666661620140076
3282,157078263.jpg,3,3,False,0.983372688293457
3283,1571022.jpg,3,3,False,0.9585036635398865
3284,157149350.jpg,3,3,False,0.958613395690918
3285,1571798798.jpg,3,3,False,0.9856367111206055
3286,1571832603.jpg,1,1,False,0.9999771118164062
3287,1571842886.jpg,3,3,False,0.9833399057388306
3288,1572165439.jpg,3,3,False,0.8257566690444946
3289,1572324066.jpg,2,3,True,0.9828530550003052
3290,1573242622.jpg,3,3,False,0.9832438826560974
3291,1573602024.jpg,0,4,True,0.7255709171295166
3292,1573629437.jpg,3,3,False,0.9786113500595093
3293,1573770874.jpg,3,3,False,0.9913358092308044
3294,157425630.jpg,3,3,False,0.9871540069580078
3295,1574270134.jpg,3,3,False,0.9843148589134216
3296,1574353431.jpg,4,4,False,0.6023832559585571
3297,1574893536.jpg,3,3,False,0.9873332977294922
3298,1575013487.jpg,3,3,False,0.9682218432426453
3299,1575032600.jpg,3,3,False,0.6573745012283325
3300,1575114052.jpg,3,3,False,0.9417435526847839
3301,1575365407.jpg,2,2,False,0.9137442111968994
3302,1575521049.jpg,1,1,False,0.9922194480895996
3303,1575535835.jpg,3,3,False,0.9829210638999939
3304,1575734710.jpg,3,3,False,0.9769348502159119
3305,1575866220.jpg,0,0,False,0.9922326803207397
3306,1576152560.jpg,3,3,False,0.9873485565185547
3307,1576487452.jpg,3,3,False,0.8958244323730469
3308,1576603562.jpg,3,3,False,0.9370051622390747
3309,1576606254.jpg,0,0,False,0.6319296360015869
3310,157784182.jpg,3,3,False,0.9228136539459229
3311,1578038494.jpg,3,3,False,0.9765973091125488
3312,157840244.jpg,3,3,False,0.9755436182022095
3313,1578495019.jpg,1,1,False,0.9970905184745789
3314,1578564024.jpg,0,0,False,0.5644993782043457
3315,1578702831.jpg,3,3,False,0.9621331691741943
3316,15787336.jpg,3,3,False,0.9711131453514099
3317,1578879230.jpg,3,3,False,0.9934772253036499
3318,1578897742.jpg,3,3,False,0.9828126430511475
3319,1578977008.jpg,3,3,False,0.9577037692070007
3320,157946979.jpg,2,2,False,0.8473448753356934
3321,1579515539.jpg,1,1,False,0.9479524493217468
3322,1579603853.jpg,2,2,False,0.8694064617156982
3323,1579761476.jpg,1,1,False,0.7052422761917114
3324,1579937444.jpg,1,1,False,0.4813009202480316
3325,1580276283.jpg,2,2,False,0.9980430006980896
3326,1580326648.jpg,4,4,False,0.8329715728759766
3327,1580406201.jpg,4,4,False,0.6446542143821716
3328,1580921361.jpg,2,2,False,0.974994421005249
3329,1580945297.jpg,2,2,False,0.9677817225456238
3330,1581037788.jpg,3,3,False,0.9821316003799438
3331,1581083088.jpg,3,3,False,0.9921101331710815
3332,1581140405.jpg,1,3,True,0.9633404612541199
3333,1581274070.jpg,3,3,False,0.904282808303833
3334,1581350775.jpg,2,2,False,0.8482531309127808
3335,1581865507.jpg,3,3,False,0.9861888289451599
3336,1582056654.jpg,1,0,True,0.7598063349723816
3337,158285525.jpg,3,3,False,0.9610759615898132
3338,1582998672.jpg,3,3,False,0.974780261516571
3339,1583439213.jpg,3,3,False,0.9670776128768921
3340,1583452886.jpg,4,0,True,0.5856641530990601
3341,1583584265.jpg,3,3,False,0.9893772602081299
3342,1584105518.jpg,4,4,False,0.6847820281982422
3343,1584525423.jpg,2,2,False,0.8015972971916199
3344,1584599134.jpg,3,3,False,0.9864439368247986
3345,1584698721.jpg,0,0,False,0.9730299711227417
3346,1585833498.jpg,3,3,False,0.985029399394989
3347,1586131534.jpg,3,3,False,0.9783728122711182
3348,1586262485.jpg,4,4,False,0.6867283582687378
3349,1586281099.jpg,3,3,False,0.9846000671386719
3350,1586292581.jpg,0,0,False,0.9954580664634705
3351,1586338305.jpg,3,3,False,0.9689964056015015
3352,158648756.jpg,3,3,False,0.9790219664573669
3353,1586567598.jpg,2,2,False,0.8906660079956055
3354,1587009529.jpg,3,3,False,0.9854507446289062
3355,1587173996.jpg,4,0,True,0.5922157168388367
3356,1587349124.jpg,3,3,False,0.970695972442627
3357,1587414196.jpg,3,3,False,0.8839174509048462
3358,158743924.jpg,1,1,False,0.9882524013519287
3359,1587460202.jpg,2,0,True,0.8185314536094666
3360,1587572009.jpg,3,3,False,0.9855005145072937
3361,1588046668.jpg,3,3,False,0.9899909496307373
3362,1588060521.jpg,3,3,False,0.9799105525016785
3363,1588291384.jpg,3,3,False,0.9775682687759399
3364,1588493450.jpg,3,3,False,0.9329167604446411
3365,1588714954.jpg,3,3,False,0.943751335144043
3366,1589092032.jpg,3,3,False,0.9765221476554871
3367,1589109993.jpg,1,1,False,0.9460974931716919
3368,1589160306.jpg,3,3,False,0.9856859445571899
3369,1589421421.jpg,1,1,False,0.7223076820373535
3370,1589812135.jpg,1,1,False,0.6855255961418152
3371,1589860418.jpg,3,3,False,0.9839119911193848
3372,1590087424.jpg,3,3,False,0.8561236262321472
3373,1590163332.jpg,3,3,False,0.9648277163505554
3374,1590211674.jpg,2,2,False,0.9227524995803833
3375,1590215798.jpg,3,3,False,0.9873223304748535
3376,159031113.jpg,4,4,False,0.9258151054382324
3377,1590856402.jpg,2,2,False,0.8994516730308533
3378,1590942928.jpg,3,3,False,0.9899166822433472
3379,1590971714.jpg,3,3,False,0.9803580641746521
3380,1591076674.jpg,3,2,True,0.9154371619224548
3381,1591211160.jpg,4,4,False,0.8845745921134949
3382,159163820.jpg,1,1,False,0.6170424222946167
3383,1592129841.jpg,3,3,False,0.964920163154602
3384,1592433413.jpg,3,3,False,0.9929674863815308
3385,1592499949.jpg,1,1,False,0.8481079936027527
3386,1592641401.jpg,3,3,False,0.9654403924942017
3387,1592847441.jpg,3,3,False,0.9481183290481567
3388,1593035934.jpg,3,3,False,0.971458911895752
3389,1593185834.jpg,3,3,False,0.877659022808075
3390,1593413079.jpg,2,2,False,0.9826622009277344
3391,1593622565.jpg,3,3,False,0.8755447268486023
3392,159364760.jpg,3,3,False,0.9596568942070007
3393,1593671887.jpg,3,3,False,0.9735188484191895
3394,1593718763.jpg,1,1,False,0.9973305463790894
3395,1594306558.jpg,3,2,True,0.7988175749778748
3396,1594317361.jpg,3,3,False,0.9566901922225952
3397,1594527839.jpg,2,2,False,0.759105384349823
3398,1595079320.jpg,3,3,False,0.9853569865226746
3399,1595085512.jpg,3,3,False,0.9672831892967224
3400,1595096662.jpg,4,4,False,0.989372968673706
3401,1595141360.jpg,0,0,False,0.7750053405761719
3402,1595485153.jpg,3,3,False,0.9911702871322632
3403,1595574343.jpg,3,3,False,0.976123571395874
3404,1595577438.jpg,2,2,False,0.9892544746398926
3405,1595866872.jpg,1,4,True,0.7229777574539185
3406,1595991978.jpg,3,3,False,0.9864794611930847
3407,1596196838.jpg,1,0,True,0.5205240845680237
3408,1596278382.jpg,3,3,False,0.9924797415733337
3409,1596461528.jpg,1,1,False,0.9996325969696045
3410,1596468225.jpg,0,0,False,0.5623990297317505
3411,159654644.jpg,1,1,False,0.9984738826751709
3412,1597235607.jpg,3,3,False,0.9904419779777527
3413,1597577379.jpg,4,4,False,0.9957932233810425
3414,1597845268.jpg,3,3,False,0.9952120780944824
3415,1598014441.jpg,3,3,False,0.9776899218559265
3416,1598087640.jpg,3,3,False,0.9832773208618164
3417,1598187662.jpg,3,3,False,0.9804322719573975
3418,1598194958.jpg,3,3,False,0.9888081550598145
3419,15982075.jpg,3,3,False,0.9737451076507568
3420,1598320375.jpg,3,3,False,0.9835795760154724
3421,1598396225.jpg,2,2,False,0.8234915733337402
3422,1598690693.jpg,3,3,False,0.9907485246658325
3423,1599378224.jpg,3,3,False,0.9736628532409668
3424,1599665158.jpg,4,4,False,0.9910643100738525
3425,1600011797.jpg,3,3,False,0.9875634908676147
3426,1600111988.jpg,3,3,False,0.9735703468322754
3427,1600157246.jpg,3,3,False,0.9709711074829102
3428,1600742587.jpg,2,2,False,0.996248722076416
3429,1600762531.jpg,3,3,False,0.968141496181488
3430,1600900862.jpg,3,4,True,0.8490297198295593
3431,1601382474.jpg,3,3,False,0.9946403503417969
3432,1601545456.jpg,3,3,False,0.6554282307624817
3433,1601560938.jpg,4,4,False,0.9501172304153442
3434,1601764877.jpg,1,1,False,0.7261606454849243
3435,1602157367.jpg,3,3,False,0.9845947027206421
3436,1602254033.jpg,3,3,False,0.9926170110702515
3437,1602370906.jpg,3,3,False,0.9744148254394531
3438,1602453903.jpg,3,3,False,0.9740778803825378
3439,1602542703.jpg,4,4,False,0.8317385911941528
3440,1602599549.jpg,3,3,False,0.9842182993888855
3441,1603012255.jpg,3,3,False,0.9723637104034424
3442,1603130456.jpg,1,1,False,0.9872884750366211
3443,1603131722.jpg,3,3,False,0.9952552318572998
3444,1603286748.jpg,3,3,False,0.9899729490280151
3445,16033842.jpg,3,3,False,0.9689011573791504
3446,1603729463.jpg,1,1,False,0.48248183727264404
3447,1604090930.jpg,2,2,False,0.9845998287200928
3448,1604328731.jpg,1,1,False,0.992216944694519
3449,1604513601.jpg,3,3,False,0.9764488935470581
3450,1605560939.jpg,2,4,True,0.8007282614707947
3451,1606256494.jpg,3,3,False,0.977418839931488
3452,1606458459.jpg,2,2,False,0.989804744720459
3453,1606494561.jpg,1,1,False,0.9757384061813354
3454,1606670390.jpg,3,3,False,0.9844152331352234
3455,1606690131.jpg,3,3,False,0.9778659343719482
3456,1606801147.jpg,1,1,False,0.9989317655563354
3457,1607087968.jpg,4,4,False,0.983308732509613
3458,160835156.jpg,3,3,False,0.9836544990539551
3459,160845950.jpg,3,3,False,0.9908095598220825
3460,1608599582.jpg,4,4,False,0.879591166973114
3461,1608836835.jpg,3,3,False,0.9835187792778015
3462,1608857677.jpg,2,2,False,0.9959046840667725
3463,1608948365.jpg,3,3,False,0.9189085960388184
3464,1609127882.jpg,3,3,False,0.9888080954551697
3465,1609948219.jpg,0,0,False,0.9186708927154541
3466,1610155369.jpg,3,3,False,0.9779541492462158
3467,1610261213.jpg,3,3,False,0.8420031070709229
3468,1610293163.jpg,3,3,False,0.9871170520782471
3469,1610505683.jpg,3,3,False,0.9263091087341309
3470,1610520050.jpg,1,1,False,0.9909745454788208
3471,1610546537.jpg,3,3,False,0.8451132774353027
